date,token_id,gini_coefficient,nakamoto_coefficient,shannon_entropy,hhi,theil_index,unique_holders
2023-06-01,index-cooperative,0.9736189715724765,9,6.139414908998479,0.055406447643293215,4.235536399346554,4871
2023-06-01,yearn-finance,0.9853122167808902,21,7.843814471578792,0.018115709525827053,5.430068359364695,52417
2023-06-01,balancer,0.9917079239199084,10,6.547956873526025,0.051649874285756556,6.19360349920493,45812
2022-08-01,apwine,0.9345076537237129,6,5.473555326893637,0.07532075712344152,3.1587492021496746,1046
2022-08-01,uniswap,0.9939907116837675,22,7.4429530720707895,0.02773541381642932,7.5123911674278085,318524
2022-08-01,aave,0.9746001422237324,40,8.948866351073255,0.01040985574456234,5.481473100143563,118700
2022-08-01,index-cooperative,0.9839806551569805,5,5.3715678684919315,0.06192372861709326,4.660603220870239,4376
2022-08-01,yearn-finance,0.983998622067244,22,7.7567994205762965,0.014913711350824274,5.429907008867901,49341
2022-08-01,balancer,0.9922911618070056,18,6.91393156742541,0.02800840605033356,5.83573700251049,41279
2023-11-01,apwine,0.9369327542178044,9,5.985335900111199,0.03887227755679482,2.854346754920163,1100
2023-11-01,uniswap,0.9940595970396946,34,8.17004368919721,0.010564757641192784,7.160760942753281,370943
2023-11-01,aave,0.9737401113730983,47,9.27340436031529,0.011720945043858677,5.568344346254791,162134
2023-11-01,index-cooperative,0.9711060692282938,11,6.321979275415298,0.05563916966121113,4.1224510279463455,4937
2023-11-01,yearn-finance,0.985543706652263,19,7.796459831073546,0.019777603847425346,5.456326912614801,52074
2023-11-01,balancer,0.9912517233585818,15,6.93686146884968,0.03810059368021343,5.949636911624118,47000
2023-01-01,apwine,0.9462401665794247,5,5.268857508826958,0.06408056375765754,3.283276718999609,1028
2023-01-01,uniswap,0.9928440360397376,26,7.794628461172883,0.020518294986381504,7.403788995560724,364621
2023-01-01,aave,0.966324691471831,51,9.52801964774564,0.009289534691493788,5.3108788630223085,149522
2023-01-01,index-cooperative,0.980484336269463,6,5.646924658103881,0.062026883239224714,4.510269885664744,4557
2023-01-01,yearn-finance,0.9784330535478162,20,8.125671920883564,0.016914222089979624,5.274109668575174,54524
2023-01-01,balancer,0.9904265069529462,11,6.675570552704944,0.046234908538445946,6.080844293713106,44712
2023-05-01,apwine,0.9386226744839192,7,5.725929161758468,0.04994256650920919,3.027769833617688,1093
